date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,SHY,LQD,HYG,GLD,SLV,VNQ,DBC,USO,XLK,XLF,XLV,XLE,XLY
2018-03-28,229.60943603515625,149.2886505126953,135.9578094482422,54.20596694946289,39.3836784362793,96.18616485595703,84.83074951171875,69.7450942993164,87.28373718261719,55.26384353637695,125.7300033569336,15.359999656677246,55.53078842163086,14.228715896606445,104.31999969482422,29.69328498840332,23.352914810180664,70.51739501953125,23.30750846862793,46.27251052856445
2018-03-29,232.5432891845703,152.02284240722656,137.33270263671875,54.7005500793457,40.208160400390625,96.65401458740234,85.00373840332031,69.77017211914062,87.67961883544922,55.45160675048828,125.79000091552734,15.40999984741211,55.46464538574219,14.355530738830566,104.72000122070312,30.28113555908203,23.670583724975586,71.04983520507812,23.79824447631836,46.92103958129883
2018-04-02,227.52394104003906,147.63677978515625,133.98594665527344,53.946929931640625,39.483619689941406,96.84469604492188,85.09039306640625,69.79024505615234,87.63246154785156,55.23644256591797,127.26000213623047,15.649999618530273,54.715030670166016,14.161079406738281,101.91999816894531,29.559053421020508,23.14685821533203,69.43510437011719,23.321636199951172,45.596187591552734
2018-04-03,230.44004821777344,149.2981719970703,135.9036102294922,54.292327880859375,39.87504196166992,96.0977783203125,84.81809997558594,69.75677490234375,87.4002685546875,55.39247512817383,126.30000305175781,15.460000038146973,55.17802429199219,14.237170219421387,102.4800033569336,29.850664138793945,23.46453094482422,70.49124145507812,23.819416046142578,46.175228118896484
2018-04-04,232.9055633544922,151.65255737304688,137.6312255859375,54.48072814941406,39.891693115234375,95.89917755126953,84.76854705810547,69.71492767333984,87.4002685546875,55.5159912109375,126.44999694824219,15.380000114440918,55.758602142333984,14.177989959716797,102.55999755859375,30.267250061035156,23.71351432800293,71.49500274658203,23.78764533996582,47.02294921875
2018-04-05,234.74366760253906,152.51651000976562,138.77088928222656,54.84183883666992,39.991641998291016,95.18400573730469,84.55404663085938,69.73170471191406,87.43016815185547,55.561500549316406,125.80000305175781,15.449999809265137,55.7365608215332,14.245623588562012,102.63999938964844,30.392223358154297,23.902389526367188,71.442626953125,24.214813232421875,47.65296936035156
2018-04-06,229.51220703125,148.7000274658203,136.0031280517578,54.48072814941406,39.20878982543945,96.22492218017578,84.92534637451172,69.79024505615234,87.69239044189453,55.437984466552734,126.38999938964844,15.430000305175781,55.31764602661133,14.144170761108398,100.08000183105469,29.647001266479492,23.327159881591797,69.7231216430664,23.77705192565918,46.638465881347656
2018-04-09,230.64334106445312,149.74432373046875,136.1658935546875,54.928199768066406,39.25042724609375,96.38384246826172,84.94186401367188,69.7818832397461,87.73731231689453,55.64602279663086,126.81999969482422,15.5600004196167,55.14126205444336,14.321714401245117,102.16000366210938,29.878433227539062,23.45594024658203,70.41268157958984,23.890024185180664,46.52729034423828
2018-04-10,234.3106689453125,153.04811096191406,138.73475646972656,55.5169677734375,40.01661682128906,96.20901489257812,84.79331970214844,69.74842834472656,87.75979614257812,55.847557067871094,127.12000274658203,15.619999885559082,55.08249282836914,14.566888809204102,106.0,30.61441421508789,23.807958602905273,71.59973907470703,24.680828094482422,47.092430114746094
2018-04-11,233.08233642578125,152.1652374267578,139.033203125,55.30500411987305,40.03328323364258,96.55069732666016,84.87583923339844,69.74842834472656,87.81969451904297,55.86705780029297,128.11000061035156,15.6899995803833,55.20005798339844,14.676797866821289,107.5999984741211,30.43387794494629,23.52462387084961,71.01494598388672,24.938541412353516,46.94881820678711
2018-04-12,234.99996948242188,153.9974822998047,139.98294067382812,55.5169677734375,40.01661682128906,95.84352111816406,84.57054138183594,69.70660400390625,87.57999420166016,56.068626403808594,126.62000274658203,15.520000457763672,54.582725524902344,14.617616653442383,108.16000366210938,30.7995548248291,23.936742782592773,71.49500274658203,24.935009002685547,47.152652740478516
2018-04-13,234.3106689453125,153.2000732421875,139.25030517578125,55.57191467285156,39.61686706542969,96.06598663330078,84.64481353759766,69.68994140625,87.6099853515625,56.10113525390625,127.44999694824219,15.680000305175781,54.869354248046875,14.626069068908691,108.4000015258789,30.69771957397461,23.57614517211914,71.46009063720703,25.210384368896484,46.888607025146484
2018-04-16,236.23704528808594,154.36776733398438,140.5347137451172,55.658260345458984,39.666831970214844,96.0977783203125,84.60352325439453,69.68152618408203,87.61744689941406,56.18561935424805,127.62999725341797,15.720000267028809,55.207435607910156,14.57534408569336,107.04000091552734,30.93378448486328,23.679170608520508,72.02741241455078,25.468097686767578,47.24068069458008
2018-04-17,238.76451110839844,157.6906280517578,142.0633544921875,55.90947341918945,39.75011444091797,96.36003112792969,84.65306091308594,69.68152618408203,87.62498474121094,56.21166229248047,127.75,15.800000190734863,55.85414123535156,14.583799362182617,107.27999877929688,31.50774383544922,23.679170608520508,72.58606719970703,25.56694793701172,48.120819091796875
2018-04-18,238.94117736816406,158.0133514404297,142.44325256347656,56.199928283691406,40.09157180786133,95.5892333984375,84.32299041748047,69.62306213378906,87.17550659179688,56.15312957763672,127.8499984741211,16.18000030517578,55.7365608215332,14.854337692260742,111.04000091552734,31.42443084716797,23.567556381225586,72.64717102050781,25.96941566467285,48.347801208496094
2018-04-19,237.61569213867188,156.5608367919922,141.457275390625,55.987972259521484,39.85838317871094,94.810546875,84.0919418334961,69.62306213378906,86.84591674804688,55.977603912353516,127.5999984741211,16.260000228881836,54.92814254760742,14.795158386230469,110.16000366210938,31.077272415161133,23.92815589904785,72.03614044189453,26.001178741455078,48.19493865966797
2018-04-20,235.60086059570312,154.08294677734375,140.69752502441406,55.776023864746094,39.35869598388672,94.1272201538086,83.81136322021484,69.59793090820312,86.49386596679688,55.841060638427734,126.62999725341797,16.1299991607666,54.42105484008789,14.769793510437012,110.0,30.64680290222168,23.936742782592773,71.65210723876953,25.877628326416016,47.70391082763672
2018-04-23,235.56556701660156,153.69375610351562,140.48951721191406,55.70536804199219,39.0422248840332,94.15100860595703,83.72886657714844,69.58959197998047,86.45640563964844,55.6915168762207,125.62000274658203,15.670000076293945,54.376949310302734,14.76133918762207,111.36000061035156,30.535724639892578,23.910982131958008,71.9314193725586,26.036489486694336,47.80580520629883
2018-04-24,232.39306640625,150.43736267089844,139.68447875976562,55.477718353271484,38.8590087890625,93.72197723388672,83.62983703613281,69.6063232421875,86.20175170898438,55.581031799316406,126.2300033569336,15.760000228881836,54.582725524902344,14.685251235961914,109.44000244140625,30.003416061401367,23.756439208984375,71.39027404785156,25.757593154907227,47.05073928833008
2018-04-25,232.96742248535156,150.61773681640625,139.4764404296875,55.383506774902344,38.5592041015625,93.09425354003906,83.44830322265625,69.59793090820312,85.93207550048828,55.587501525878906,125.41000366210938,15.609999656677246,54.47983932495117,14.710613250732422,109.76000213623047,30.008039474487305,23.73926544189453,71.71321105957031,25.96234893798828,47.24529266357422
2018-04-26,235.335693359375,153.78868103027344,140.11863708496094,55.658260345458984,39.11717987060547,93.74579620361328,83.68760681152344,69.61468505859375,86.18675231933594,55.78255844116211,124.97000122070312,15.579999923706055,55.192718505859375,14.786703109741211,110.16000366210938,30.554235458374023,23.747859954833984,72.62097930908203,26.34010124206543,48.0096321105957
2018-04-27,235.556640625,153.88356018066406,139.91961669921875,55.71322250366211,39.35869598388672,94.4688720703125,83.82787322998047,69.63140106201172,86.38151550292969,55.756553649902344,125.5,15.569999694824219,56.140769958496094,14.778249740600586,109.83999633789062,30.498685836791992,23.78219985961914,72.91775512695312,26.061203002929688,48.227359771728516
