,exact,top_k_mu,local_search
2023-10-11,0.00023911631721844622,0.0009044039229082708,0.0017708636014515775
2023-10-12,-0.006049551829999466,-0.007711860053789522,-0.009083269607461354
2023-10-13,0.009053201522238253,0.01864675208408819,0.010637041462307373
2023-10-16,-0.0018265385771405237,0.004475508993357248,-0.0016811588619519704
2023-10-17,-0.0037061139224908064,0.005634128221173773,-0.0028016714220109986
2023-10-18,-0.002506496401960656,-0.0041931808896036316,-0.0026138807483494066
2023-10-19,-0.0022231390356597385,-0.004062810050233923,-0.0071260164440076325
2023-10-20,-9.545232255336942e-06,-0.007454051675032214,-0.0015218276748742324
2023-10-23,0.0001002769621682774,-0.012715903556374353,-0.001019438637895931
2023-10-24,-0.00011659960906575942,-0.003369255096607327,0.0007396261843778396
2023-10-25,-0.004125614096892072,-0.00548535724310566,-0.008580960962467342
2023-10-26,-0.00029161907457733163,-0.005714808944672644,0.0014548686844976897
2023-10-27,-0.0006757116373957927,0.0010816293173488535,-0.008597615961593454
2023-10-30,-0.0034217884712690826,-0.000628521107765878,0.0001414487339878699
2023-10-31,-0.000364195230098363,-0.000509708120264851,0.0003326537590334857
2023-11-01,0.005399242015475415,0.008499455752391282,0.005399242015475415
2023-11-02,0.008805842801135678,0.02431635301313673,0.008805842801135678
2023-11-03,0.003982940025136772,0.0107073015303359,0.003982940025136772
2023-11-06,-0.00018791104974773525,-0.004699211334363218,-0.00018791104974773525
2023-11-07,-0.0028206560495023904,-0.002231928200874433,-0.0028206560495023904
2023-11-08,-0.0016410250550410236,-0.005300194404723735,-0.0016410250550410236
2023-11-09,-0.00815054733963363,-0.009002468052231795,-0.00815054733963363
2023-11-10,0.003444329766931098,0.01316601366816741,0.003444329766931098
2023-11-13,0.003843386977890551,0.0022618806597715316,0.003843386977890551
2023-11-14,0.006850167826232913,0.028920584313483655,0.006850167826232913
2023-11-15,-0.0037254701531836965,4.947917400235363e-05,-0.0037254701531836965
2023-11-16,-0.001818743372925735,-0.009154400360134353,-0.001818743372925735
2023-11-17,0.0029134772245499986,0.011027956434751386,0.0029134772245499986
2023-11-20,0.004241207465390318,0.005665621060725013,0.004241207465390318
2023-11-21,0.003012846658035295,-0.005474580930721751,0.003012846658035295
2023-11-22,-0.0004600011540467851,0.0030600839136575076,-0.0004600011540467851
2023-11-24,-0.0016457327423219374,0.0036109302261340794,-0.0016457327423219374
2023-11-27,-0.0005263065933501119,-0.0019182896045030651,-0.0005263065933501119
2023-11-28,0.0035319998318654065,0.0010058899697369618,0.0035319998318654065
2023-11-29,0.003998389064482222,-0.0007554147025103484,0.003998389064482222
2023-11-30,-0.0023294183534326106,0.0011405413697633596,-0.0023294183534326106
2023-12-01,0.003997102612496528,0.0015906411675733697,0.003997102612496528
2023-12-04,-0.0025886484900962347,-0.009102767930581936,-0.0025886484900962347
2023-12-05,-0.0001946618182716798,-0.008384457115984211,-0.0001946618182716798
2023-12-06,-0.003909530417727214,-0.015505432499910921,-0.003909530417727214
2023-12-07,0.00030172555093526115,0.0005406771878493145,0.00030172555093526115
2023-12-08,-0.0009186991576562774,0.004289744859432631,-0.0009186991576562774
2023-12-11,0.0005603497565292992,-0.0018001807194395704,0.0005603497565292992
2023-12-12,-0.0012977963919382329,-0.013518331609223267,-0.0012977963919382329
2023-12-13,0.013022097540669053,0.013967583311967104,0.013022097540669053
2023-12-14,0.005246781794475619,0.016325431112847833,0.005246781794475619
2023-12-15,-0.0021826311572498147,-0.002800429437783314,-0.0021826311572498147
2023-12-18,0.001429405212188906,0.006752883102939689,0.001429405212188906
2023-12-19,0.0038896345161910876,0.009089586035570774,0.0038896345161910876
2023-12-20,-0.003933297157580307,-0.006630528429698357,-0.003933297157580307
2023-12-21,0.003592033359296742,0.003449278471253159,0.003592033359296742
2023-12-22,0.0002923577932952392,0.00020595659215358905,0.0002923577932952392
2023-12-26,0.0028380729900099543,0.009549527416973125,0.0028380729900099543
2023-12-27,0.002578813239780242,-0.004300448971535209,0.002578813239780242
2023-12-28,-0.0026139982335842363,-0.010984045976527468,-0.0026139982335842363
2023-12-29,-0.0020490766196396225,-0.003328965095552605,-0.0020490766196396225
2024-01-02,0.00022368013575240191,-0.00650952146224817,0.00022368013575240191
2024-01-03,0.002213390190907539,-0.009737052029392746,0.002213390190907539
2024-01-04,-0.002195026800071576,-0.005873378941778662,-0.002195026800071576
2024-01-05,0.00020289873166199346,0.00026268507609543694,0.00020289873166199346
2024-01-08,0.0008402040649414077,0.010957122651535655,0.0008402040649414077
2024-01-09,0.001715058578095796,-0.007124115076701499,0.001715058578095796
2024-01-10,-0.0004046134642871959,0.0023943216430092566,-0.0004046134642871959
2024-01-11,0.0035029807203674546,-0.0009249699370502684,0.0035029807203674546
2024-01-12,0.0013929054769345585,0.0004437461523839393,0.0013929054769345585
2024-01-16,-0.006116404506512407,-0.010845455316018661,-0.006116404506512407
2024-01-17,-0.002568808528381994,-0.00785996840166916,-0.002568808528381994
2024-01-18,0.0013255516491083475,0.006612230075160164,0.0013255516491083475
2024-01-19,-3.671918444785316e-05,0.008926290871896203,-3.671918444785316e-05
2024-01-22,0.002559172743285698,0.005022978218919216,0.002559172743285698
2024-01-23,0.0001850228588117233,-0.00037643863236673785,0.0001850228588117233
2024-01-24,-0.0008829502268100197,0.0030736410879736113,-0.0008829502268100197
2024-01-25,0.003980938421043524,0.004490492360530208,0.003980938421043524
2024-01-26,0.0013959722125779451,0.0020974994803511842,0.0013959722125779451
2024-01-29,0.001559964921053747,0.00936020746980666,0.001559964921053747
2024-01-30,0.0016879053619343499,-0.0013478614512600464,0.0016879053619343499
2024-01-31,-0.0009254656021268735,-0.017194275965447203,-0.0009254656021268735
2024-02-01,0.002862514618460099,0.010081581830385256,0.002862514618460099
2024-02-02,-0.0067001990403062536,0.005086513977591257,-0.0067001990403062536
2024-02-05,-0.0018247395877371674,-0.004389477729874015,-0.0018247395877371674
2024-02-06,0.005031916655351365,0.007237956503396759,0.005031916655351365
2024-02-07,0.0013581242239123713,0.004851280788612456,0.0013581242239123713
2024-02-08,-6.460810444881544e-05,0.0018451312451780002,-6.460810444881544e-05
2024-02-09,0.0003698404015817225,0.001873305797089264,0.0003698404015817225
2024-02-12,0.0001292457457143792,0.003171065819887464,0.0001292457457143792
2024-02-13,-0.007467204996864152,-0.01595704070080475,-0.007467204996864152
2024-02-14,0.0016651267305264118,0.009195768648308022,0.0016651267305264118
2024-02-15,0.0033655221591581963,0.011700759902805169,0.0033655221591581963
2024-02-16,-0.0006092591525424405,-0.0018499870802578759,-0.0006092591525424405
2024-02-20,-0.0008825792017640221,-0.004106286789610158,-0.0008825792017640221
2024-02-21,8.883677877320474e-05,0.004933454620299149,8.883677877320474e-05
2024-02-22,0.003855677762229637,0.014376751226403028,0.003855677762229637
2024-02-23,-0.0008036786090652503,-0.002646674824453599,-0.0008036786090652503
2024-02-26,-0.00027924959361123034,3.944652144516347e-05,-0.00027924959361123034
2024-02-27,0.0008722852660000059,0.0012224055058137838,0.0008722852660000059
2024-02-28,-0.0009130055010463156,-0.0044500988121465085,-0.0009130055010463156
2024-02-29,-0.0010133739208076477,0.00466697080605738,-0.0010133739208076477
2024-03-01,0.005154527960936451,0.01005701498675138,0.005154527960936451
2024-03-04,-0.0003599221268423269,-0.006247961794529156,-0.0003599221268423269
2024-03-05,-0.0018024371290777054,-0.006867844893973674,-0.0018024371290777054
2024-03-06,0.004028913938857449,0.00502985430646412,0.004028913938857449
2024-03-07,0.0022870435011461245,0.010293207817385852,0.0022870435011461245
2024-03-08,-0.000700913124372482,-0.00370138188047322,-0.000700913124372482
2024-03-11,0.0011557679973061231,-0.0019433224125789733,0.0011557679973061231
2024-03-12,-0.0004424042765755362,0.005602673567554705,-0.0004424042765755362
2024-03-13,0.001541015945503754,0.002042911964556371,0.001541015945503754
2024-03-14,-0.0026988049894000944,-0.00475471675975654,-0.0026988049894000944
